Mixture	TS1	TS2	TS3	BS1	BS2	BS3	NS1	NS2	MS1	MS2	MS3	MS4	DS1	DS2	DS3	MK	P-value	Correlation	RMSE	Absolute score (sig.score)
qns31079_084	0.115361336131907	0	0.149830236436003	0	0.0309332061808253	0.126175574467858	0.0688582187652651	0.014606634257726	0.684701353152004	0.187651533863498	0.403272405863608	0	0	0.0329729369861416	0.0887638076776993	0.10134762901385	0	0.351987958288979	0.944048021890485	2.00447487279638
qns31079_085	0.00253166553520838	0	0.101982774642153	0.0108373439496528	0.0326333264990868	0.110386119193837	0.0358254730631926	0.0116194784371681	0.850420328732714	0.0551341239367115	0.289805000645536	0	0.0166401734138543	0.018155071515604	0.0676557289551472	0.117798535979853	0	0.427419169961197	0.920495717009117	1.72142514449972
qns31079_086	0	0	0.124944092062101	0	0.0666019888106326	0.112897116579124	0.071024580973511	0.00335033463002194	0.757281518598371	0.0279134976715191	0.238302769511277	0	0.0354934400816553	0.0314982411316551	0.082225849624589	0.114527054087227	0	0.329612683479955	0.948670911707319	1.66606048376168
qns31079_087	0.173828749396532	0	0.186576471364309	0	0.0598236904143759	0.151831410223406	0.0958486732382173	0.044867807200359	0.64924923787499	0	0.199568697664944	0	0.042508433012884	0.0434030338524486	0.100385025940406	0.191980483982467	0	0.30760192842443	0.958424486979361	1.93987171416534
qns31079_088	0.206760232395011	0	0.17626083046396	0	0.028678318583996	0.14343702920297	0.0519863286045353	0.00382602120896557	0.464192781791462	0.193060773724226	0.237623769618103	0	0	0.0299471319430896	0.0724512400290413	0.136748887398704	0	0.340156812652722	0.947698837072547	1.74497334496406
qns31079_089	0.0257015304420045	0	0.114580029762225	0	0.0315959206377456	0.0965594414636834	0.051481139549202	0.00603769610297334	0.947768346525667	0.0207309671885048	0.196671146259667	0	0.023115735220927	0.0106425576447032	0.0831062920995436	0.0378947401885048	0	0.423323210437218	0.920444481834025	1.64588554308535
qns31079_090	0.095163707457057	0	0.149126699327033	0.0126088291661226	0.0771180873157886	0.129698227035419	0.0613794747133429	0.0288451271106865	0.428280636729996	0.129964042114375	0.236161478825941	0	0.0312871320572928	0.0621287943398794	0.108825372318928	0.203842292907299	0	0.308515874478873	0.961166209556918	1.75442990141916
qns31079_092	0.140348487037999	0.0307336453947804	0.135633282284106	0.0491944597300628	0.104813905193571	0.143575116813785	0.0814440736466092	0.0586015368885539	0.450927706257703	0.116256640467939	0.217207992998353	0	0.0526995550570417	0.0687546781002046	0.105033268295733	0.126037389830092	0	0.353826059316257	0.960141015184969	1.88126173799654
qns31079_093	0.224176047648129	0.00334446931648317	0.161354280057012	0.0157812788496321	0.0956037055190257	0.169072566930916	0.0974333138482407	0.0620900599591392	0.402549953819425	0.252339780444377	0.272057933145886	0	0.0564552864235824	0.0797809325900262	0.113265683188078	0.0915874704303662	0	0.330655794131334	0.962345849697393	2.09689276217032
qns31079_094	0.0288111333621942	0	0.0942381174060836	0	0.0542813735195996	0.0920708597866732	0.0645397157046298	0.00485488846608589	0.806619298367632	0.0133546879009804	0.201016829143433	0	0.0184276085337327	0.0190153407227591	0.0764195223281879	0.104423055879767	0	0.406566808370631	0.92983870129089	1.57807243112176
qns31079_188	0.119418376969358	0	0.147452950468781	0	0.0765578021705194	0.142715938264881	0.0499792992287195	0.00440619398832596	0.395263506039925	0.194396926918702	0.229706256153403	0	0.0131436329347574	0.0424320265917323	0.0803621612325288	0.198264919370936	0	0.3122838047369	0.956697954453633	1.69409999033257
qns31079_190	0.0467643540103739	0	0.100952168392144	0	0.0362071955380695	0.119427977592142	0.0580339391236679	0.0126349053634038	0.706565402482829	0.020950276133696	0.274589980009427	0	0.0103747910979831	0.0164301626353896	0.0620132176873993	0.126656704192238	0	0.426353916160466	0.921928996776632	1.59160107425876
qns31079_191	0.188818431431954	0.0861518125768206	0.179675875931603	0.0592766991763692	0.151072749685653	0.17213318890994	0.122118205942872	0.0931656584539853	0.296669441984685	0.166757091753735	0.21626786631574	0	0.0808808626545228	0.140868537854945	0.155659897021872	0.163199533858078	0.0515463917525774	0.110853401760748	0.994900911373518	2.27271585355278
qns31079_192	0.0310904879852783	0	0.154483948902296	0	0.032468517941145	0.121766800832556	0.110452257414841	0.0434267226023001	0.673383360427015	0.0749604924750135	0.261752407933595	0	0.0393717718890804	0.0370333016139303	0.0880873844820239	0.175063573922125	0	0.397174130459768	0.936811749416662	1.8433410284212
qns31079_194	0.118412468908296	0	0.13772045271761	0.00957524359122309	0.0600050395277934	0.127540219334533	0.0946136079048087	0.0396452762909776	0.646631586544989	0.0686006591883424	0.214525272120514	0	0.0507052275923792	0.0561703641243448	0.0948614271550886	0.108869486750433	0	0.380711253883745	0.945909836782928	1.82787633175133
qns31079_195	0.135012982889083	0	0.13417505483291	0.017445421813459	0.0890541912670556	0.126917704695545	0.0893718052921876	0.067882059540738	0.446099967730221	0.0964992928138327	0.216617573874652	0	0.0663870792946874	0.069706246021615	0.10193702022122	0.121338191210529	0	0.391087961358728	0.955293787640309	1.77844459149774
qns31079_196	0.0867721509981359	0	0.132618068052724	0	0.0629663847581551	0.120576951094973	0.0857069413861263	0.0362437291117839	0.645481965311845	0.105016128866527	0.171538538321519	0	0.0455830657357947	0.0442835572587477	0.0888595002902169	0.123231143653216	0	0.406804744113805	0.938802817397457	1.74887812483976
qns31079_197	0.0625640276898707	0	0.140701664618004	0.0237960998382489	0.0571042828612703	0.124566576974741	0.085488804389905	0.0310123542030348	0.528501272928057	0.00606233566254282	0.282940116771377	0	0.0522072210121471	0.0612458160784888	0.0955467715759129	0.157538863050198	0	0.339870266115569	0.954084349851328	1.7092762076538
qns31079_198	0.137620072424873	0	0.122975079066878	0	0.0368344547658162	0.124169974475987	0.0357075127120023	0	0.736326199245003	0.13514439313339	0.191317404429254	0	0.0172451954046099	0.0186778118699469	0.0813986928653447	0.118817799970137	0	0.369786057815762	0.940321365286283	1.75623459036324
qns31079_199	0.0940515530839364	0	0.167258806865388	0.0188589919903264	0.0717267249282612	0.142478057073615	0.0896991042098527	0.0327309751364567	0.412225699501146	0.207573949608866	0.263629344432097	0	0.0272313129327845	0.05769858563148	0.100653666873133	0.161304503468551	0	0.338920914366473	0.954922071145871	1.84712127573589
qns31079_201	0.111338427622744	0	0.153544068782505	0	0.062954565567763	0.129898221588613	0.0759415479159275	0.0244617161964253	0.526650247144357	0.241458168279679	0.235387681643889	0	0.0350865425295278	0.0504813286358748	0.110444176595769	0.0794159898856335	0	0.370518008026032	0.946946365898214	1.83706268238871
qns31079_202	0.0729051501847958	0	0.136873775862539	0	0.0645635117713076	0.121754316763159	0.0973667211685547	0.0598999927867352	0.502527478153679	0.0984716261583448	0.213076735186053	0	0.0495359204837802	0.0562878216499501	0.100028155408195	0.177803513448633	0	0.419812331839795	0.943005218936733	1.75109471902572
qns31079_203	0.233946091161067	0	0.169673017803762	0	0.0657340380457469	0.143125223776077	0.0605223911977037	0.0549619856114458	0.426803553591719	0.151625379140106	0.26146737994373	0	0.0437694925978394	0.0655184179036627	0.107507918714561	0.161345848000362	0	0.326871453509531	0.959990198465379	1.94600073748778
qns31079_204	0.234122306205407	0	0.153089595667209	0.0329107648220363	0.0694605181930124	0.138938160822451	0.0933519960983485	0.0373734891001613	0.548670262510485	0.133105050598329	0.222475654767862	0	0.0434724766572019	0.0619310481600288	0.0967604388195885	0.108929371592131	0	0.364673245270091	0.953188859992957	1.97459113401425
qns31079_205	0.20563234446598	0.00961853975793441	0.188725326448313	0.0373770680739772	0.0818461726318931	0.161010446895601	0.109148089211417	0.0743279892961413	0.489163089205299	0.207760555969506	0.244139020678959	0	0.035258364689412	0.0730214537076376	0.113010771705498	0.1160792782084	0	0.347239343772879	0.957250995767657	2.14611851094597
qns31079_206	0.0735773246483838	0	0.111047156711185	0	0.0362068570861551	0.106975754403156	0.0649314539287766	0.0205630411008751	0.85451176347414	0.115536916550057	0.154631368522087	0	0.0239122477175801	0.0258616450819061	0.0672168882525391	0.165327721111539	0	0.385509167378709	0.938740921881295	1.82030013858838
qns31079_207	0.0537259088361014	0	0.281726650805065	0.0760338535435819	0.347994216598254	0.234125118357559	0.0406047987656915	0	0.34824482213931	0.152416297529345	0.214069878232169	0	0.0152801676725953	0.08619468343274	0.132313964299375	0.128734785823502	0	0.215026522814936	0.987609174697514	2.11146514603529
qns31079_208	0.201956776626861	0	0.163767149458255	0.0287066201774015	0.0984039091980817	0.161138256293169	0.0900263762297858	0.0446429922780373	0.460558063554176	0.15346120765498	0.245555390531304	0	0.0458642480134415	0.0674111598865123	0.124385588130621	0.144930449490165	0	0.302942572508134	0.965105876650086	2.03080818752279
qns31079_209	0.121312243504861	0	0.151626796744961	0.0188314552679149	0.103116042902997	0.133051525857324	0.0876023101052155	0.0416364553872624	0.633310016566151	0.045231093856639	0.192505875369951	0	0.0583252829899634	0.0650854850679865	0.0986132920151886	0.151326902245867	0	0.297553163993911	0.96337086428822	1.90157477788228
qns31079_211	0.13230803111176	0.001821037129588	0.139743327392762	0.035161779891787	0.0866160965854693	0.137652811372415	0.102886067922178	0.0615524214071969	0.659343601896152	0.113883387260249	0.244368586481843	0	0.0482206354988091	0.0693972697273603	0.110687752962518	0.126475500328444	0	0.397283616754867	0.947066870723467	2.07011830696853
qns31079_212	0.166821669936693	0	0.188832141394742	0	0.0428549269970415	0.160099159594119	0.0522797818098517	0	0.5802811960879	0.372694145978714	0.490025366415527	0	0	0.039313680909455	0.0899777445115234	0.0582946630677202	0	0.372692932882339	0.937711091989865	2.24147447670329
qns31079_213	0.0808843753174523	0	0.106559666130498	0	0.0468362788716086	0.110500713784003	0.0474502081231697	0.0155919773808536	0.615527686408392	0.180646855207854	0.272756080218912	0	0.0184592109472568	0.0305416455368778	0.0642494524424775	0.129917622621057	0	0.348204131066139	0.947280043360351	1.71992177299041
qns31079_214	0.0633809530806899	0	0.0938413682131319	0	0.0248280684392878	0.0959176885182388	0.0521599423165963	0.0136557397022102	0.766555360368959	0.0159784724741258	0.215202405975954	0	0.0302235365796443	0.0185445619295476	0.0640073836822382	0.11555290208736	0	0.372457355637911	0.939175631645048	1.56984838336798
qns31079_215	0.0607920859911672	0	0.118433912193868	0.0184265466087933	0.0626269150777476	0.117328746873242	0.0978920379937358	0.0362883077492104	0.593159524842727	0.104824902917533	0.174426106577168	0	0.0505236820888757	0.0579193443466052	0.087516418524885	0.14214635410916	0	0.391324296913904	0.94527066354472	1.72230488589472
qns31079_217	0.00653953346289273	0	0.0910786215333529	0	0.0385917623079077	0.100113097462455	0.0309673397465235	0.0189282415207592	0.846113160473049	0.0505585471882542	0.180352687633829	0	0.0399323223070788	0.020795181415615	0.0717450838046421	0.0743980641022838	0	0.445923540007529	0.916043251536863	1.57011364295864
qns31079_218	0.00233951397323377	0	0.0903838124804074	0	0.00881742752434938	0.092363919967955	0.0374082348568856	0	0.882853055187536	0.0593655090050216	0.226305983637811	0	0.0260128241724249	0.00910693865404506	0.0668762768551485	0.0985646494567278	0	0.412460296791134	0.924573439464318	1.60039814577155
qns31079_220	0.058973235670736	0	0.116490734340804	0.0179759044295101	0.0605005702294272	0.124986319850075	0.103589951337146	0.0353332827836832	0.546803035096723	0.0935610065293743	0.258397236954497	0	0.0458732671170474	0.0485676671033616	0.0923197193108899	0.128814234935844	0	0.435774868260514	0.93546453294749	1.73218616568912
qns31079_221	0.0713196151480396	0	0.129331572747762	0.00877431058850913	0.0498187984648793	0.123503347894642	0.0872010230152192	0.0458283414861281	0.698248040890192	0.0905399559700796	0.21309852026621	0	0.034532334585381	0.0330834783856738	0.0942473491651197	0.111392786818634	0	0.421605014031478	0.932702015003045	1.79091947542647
qns31079_226	0.143286106621437	0.0171336693366033	0.155278679020546	0.0144510455799776	0.06993459500585	0.145658377459298	0.088693474074651	0.0431684846828177	0.54024700201	0.16691858059197	0.196418880168922	0	0.0510129261428063	0.0696991033113211	0.102824349093581	0.125092671123831	0	0.416820822736154	0.944331676571463	1.92981794422361
qns31079_227	0.0898256218541927	0	0.13286183256024	0.0584400796490502	0.0726306373996695	0.129429907454853	0.0993851350216683	0.0507648086474635	0.536103255177106	0.162774441664632	0.206904805003807	0	0.0402933365576964	0.0540481810536274	0.100776393852496	0.119006557273985	0	0.349100629219011	0.955604174469996	1.85324499317049
qns31079_228	0.0692426267885092	0	0.12504562992187	0.0268988039435763	0.0709933254382627	0.126916307112853	0.0774807187120894	0.0458126139573481	0.507053925221064	0.0875676523985265	0.239943162308719	0	0.0501470961422863	0.0656055315661741	0.0995875642574293	0.126730999864587	0	0.402002730771433	0.945688455393247	1.71902595763329
qns31079_229	0.00013605680532464	0	0.089663640259752	0	0.0219752882235525	0.0853274625229522	0.0521580433883205	0.00463580999312228	1.04011967278223	0.00160829190546764	0.215846453854077	0	0.0197614636798352	0.0119937084797139	0.067262479268953	0.108492142177184	0	0.429072240410259	0.92166775188904	1.71898051334048
qns31079_230	0.0549228631305837	0	0.169677295921654	0	0.096897945339083	0.141993481217589	0.0759083387199561	0.0169173037341612	0.559249124847344	0.125054787292889	0.259336242383548	0	0.0333464223600597	0.0458610622521467	0.100755679085594	0.148451002167715	0	0.358774699604004	0.947360458776997	1.82837154845232
qns31079_231	0.115028624985149	0	0.13206626455162	0	0.052920353173235	0.114060332404017	0.0460554757311127	0.022275339671465	0.613734162212461	0.293312212623106	0.276620668468397	0	0.00897658208708622	0.0338721118349857	0.0704785464412917	0.0944865796936591	0	0.378304929476466	0.940830733502982	1.87388725387759
qns31079_232	0.0106543484050707	0	0.105198169931294	0	0.02721132936761	0.0942009418395341	0.0364420308739779	0.0134759170474351	0.924527544049574	0	0.191133258703478	0	0.0253759961304925	0.0165479862889567	0.0625754822158903	0.0978826807167553	0	0.431423598409149	0.918481283978392	1.60522568557007
qns31079_233	0.342416115735926	0	0.138545213663019	0	0.0350562764676185	0.128333088946817	0.0301184453497837	0	0.696908626752241	0.0497995858639907	0.153834583858223	0	0.016195207560025	0.0108738641876572	0.0790438333598694	0.101647796685526	0	0.340443811534673	0.949151609769268	1.7827726384307
qns31079_234	0.145942601628086	0	0.158209508545882	0.00943818923327385	0.0535061544797699	0.15265429665274	0.0529849504404292	0.0344554897257189	0.49945879474171	0.191783409431484	0.20069008240854	0	0.045190169273512	0.0550745314542668	0.104102495165531	0.193982740813745	0	0.324792894508682	0.957232157655759	1.89747341399469
qns31079_236	0.118668273614877	0	0.128324520148312	0	0.0608358091326678	0.126135645143277	0.0645896840066643	0.0285844649998972	0.641251668989909	0.0809163923293888	0.180671577002799	0	0.0395367933363321	0.0395716978339794	0.0924238805155558	0.149939051545462	0	0.41289438813998	0.936625901805176	1.75144945859912
qns31079_237	0.0498867810444055	0	0.156445194554819	0.0139257926404195	0.0442307680496138	0.150795828924431	0.0328713755578172	0.0229884578152639	0.910886943985765	0.0395522237311845	0.300027541544744	0	0.0305580292214634	0.0347081147562281	0.0863797823896368	0.0535209541678999	0	0.236967812925923	0.971440065961115	1.92677778838369
qns31079_239	0.111811914901273	0	0.0905243817414488	0	0.0437370543254257	0.0960325335777848	0.0304605067627702	0.00853390493260319	0.842402167187196	0.0517257845249243	0.226392731529188	0	0.0166391612128749	0.0236716766476249	0.0675858287075585	0.118734301798795	0	0.374882373936458	0.941258766079051	1.72825194784947
qns31079_240	0.109459721270374	0.0301833296641984	0.20629738884549	0.0784623841802209	0.127689189246955	0.20165928966879	0.123117873572626	0.0683896406543663	0.633117784681804	0.2117228597848	0.266487291231759	0	0.0491452526617726	0.0803577761302042	0.139606146333803	0.0734549543640367	0	0.218588623633763	0.977719110732809	2.3991508822912
qns31079_241	0.135329986571601	0.00588349751514948	0.150632188200421	0.0268571588551377	0.0863859250312285	0.13211622068622	0.0782176744827606	0.0412568289156623	0.730253213995025	0.0449928211739014	0.158899321339768	0	0.0520292380519635	0.0563221226708658	0.100909973360656	0.114056549499607	0	0.356684118879737	0.950406054269982	1.91414272034997
qns31079_242	0.205770106383137	0	0.153034933301944	0	0.0530964039489973	0.131754563812585	0.0634222036422784	0.0336931626683875	0.656284639767828	0.164885330901176	0.168613454245395	0	0.0384410038931043	0.0284184069408818	0.0821968048255851	0.0849442484890932	0	0.350920682592337	0.948983042733664	1.86455526282039
qns31079_243	0.146631606304287	0.0153058843826873	0.176867045946927	0.0838491241385734	0.112677087238143	0.159005287467803	0.126567884997571	0.0788840868158043	0.349883437793956	0.180900218664572	0.262976564573977	0	0.0653760998160154	0.0933245437751884	0.128590799966374	0.161205319265387	0	0.271290908148194	0.975300030310186	2.14204499114726
qns31079_244	0.144793665519098	0.0223726706067311	0.147040201547514	0.0579983748423501	0.0942090755662337	0.144695995128613	0.0966819042815932	0.0583880968154683	0.457454354037071	0.14494754047628	0.190484707644462	0	0.0620242903813445	0.0770932824490475	0.115705296424701	0.117055183896886	0	0.398798193860398	0.955872758638782	1.93094463961739
qns31079_245	0.0642670327175395	0	0.115770945187826	0.0698164205551952	0.0779519781082499	0.119688811058838	0.0804250106810681	0.0601601962207601	0.477257291692988	0.111745036160971	0.304888068614638	0	0.0449047822076067	0.0617271702346874	0.10308553107505	0.138888938554254	0	0.389250656981221	0.949502966167621	1.83057721306967
qns31079_246	0.0973681272021981	0	0.134981319832823	0.012148315642093	0.0641268622649316	0.132654846555071	0.0569075421724516	0.0313917827425786	0.617741059878566	0.0224404580779535	0.217076934681386	0	0.0391008362342551	0.0489310868995971	0.0991412402493922	0.13617847020186	0	0.293490023033564	0.960848414209324	1.71018888263516
qns31079_247	0.183547778158598	0	0.158153627791737	0.0215820681766748	0.0709276464651623	0.136137968496299	0.0908598759409069	0.0347713531077336	0.540736584461682	0.193925153972209	0.212822806691757	0	0.0386239116482781	0.0577539399000783	0.112489239290048	0.125326896637399	0	0.388278106708826	0.948050517507679	1.97765885073856
qns31079_250	0.0919119232221526	0	0.152095128946212	0.023439147961849	0.0734674607945221	0.146263457424052	0.0870894872892553	0.0426984013896484	0.444239059240545	0.218749602661242	0.242797886286543	0	0.0400820792929528	0.0642673127184296	0.105019214835795	0.158256039057851	0	0.267155109658774	0.968874374085884	1.89037620112105
qns31079_251	0.1391403020062	0	0.112192312436505	0.00878480125295031	0.0547410879784319	0.120521514388056	0.0764335697110163	0.0490736188539052	0.478183355270245	0.113739740780814	0.237431088342541	0	0.0372791217145942	0.0500501477029181	0.0863459392866337	0.107038328112913	0	0.325697969897131	0.958285867471105	1.67095492783772
qns31079_252	0.11259518415719	0	0.109221555398716	0.0193058402809624	0.0632528447802869	0.110441975335526	0.0729944712089696	0.0461723304346451	0.624448449599366	0.124325690645543	0.227179193811115	0	0.0347150609760195	0.0507742820749436	0.0914892427264337	0.135884844952956	0	0.404280433745901	0.942543590577787	1.82280096638267
qns31079_254	0.00415212778818758	0	0.128030882844516	0	0.0753118891242484	0.144593061942333	0.0427858164849403	0.0375842084755938	0.673107783834708	0.0854155709086799	0.216819087426665	0	0.0424342821952148	0.0439810465866356	0.0967159225579785	0.0895641174049424	0	0.371380467675186	0.940782980873886	1.68049579757464
qns31079_256	0.0236018726404462	0	0.12739248037714	0.0130261915234652	0.0538404460301212	0.135060466023955	0.0470867691677779	0.03722589429007	0.829123076628721	0.110279286752733	0.180082810624588	0	0.0378454799695605	0.0301978118122323	0.0850826026101417	0.143689803596499	0	0.316537164279931	0.953120167522689	1.85353499204745
qns31079_257	0.123028350961594	0	0.136613144321543	0	0.0869439140476398	0.134474883166444	0.10283580933932	0.0492315629352168	0.507526264945577	0.120941901910625	0.207841165657804	0	0.0489971693963313	0.0669120283452571	0.103440142107244	0.150724750404367	0	0.345285248509504	0.957351353136309	1.83951108753896
qns31079_258	0.146480011467839	0	0.210149780988756	0.0824812443553122	0.100511161678166	0.191533824027358	0.0938089959965574	0.0294815388288892	0.446185149245801	0.199228196299923	0.377923563556038	0	0.0182795518082486	0.0699579918306641	0.112859486444087	0.189853067151002	0	0.232753782832655	0.974219292759209	2.26873356367864
