Mixture	TS1	TS2	TS3	BS1	BS2	BS3	NS1	NS2	MS1	MS2	MS3	MS4	DS1	DS2	DS3	MK	P-value	Correlation	RMSE	Absolute score (sig.score)
qns31079_152	1.82791377440386	0	1.40520697706961	0.349883214439966	0.782743987753763	1.13163485225013	0.848451432749887	0.399022516845915	2.69511050492407	1.59258375977764	2.03167473820657	0	0.530944751676531	0.635545931561594	0.976942991016876	1.24675341699027	0	0.128101221177399	0.991769743149769	16.4544128496667
qns31079_177	1.36428690981469	0	1.33968202870625	0.908814604545439	0.906126624171392	1.2520919740481	0.836404432200786	0.47518876605657	3.32774157674095	0.993197407433892	1.67401031997153	0	0.776514707645991	0.869334349507394	1.09118029672929	1.1946018151495	0	0.115069989192868	0.993687826683074	17.0091758127218
qns31079_178	1.68602631719943	0	1.14656534201476	0.392019644037483	0.836523037221566	1.06871313462393	1.06162604175448	0.571326808892187	3.88000571413655	1.65000192170202	1.67798267847471	0	0.399809130712944	0.63281222265392	0.926126365857446	0.622814685363702	0	0.148545062942629	0.989042553335764	16.5523530446451
qns31079_179	2.02873248457931	0.706730917080252	1.90421942541095	2.10776724297712	1.80357741260706	1.96626125962717	1.79975562142508	1.44608238463066	3.96717925095715	1.81220404152444	2.10655643629611	0.3012035131234	1.40158245048481	1.79417825979243	1.76243032981507	1.81398517494595	0.0652173913043478	0.072625348035686	0.997283052756015	28.722446205277
qns31079_180	1.03400540650354	0.0702832514672986	0.902865635313985	0	0.449957914306037	0.808417583717896	0.463568116330518	0.297771571402238	4.27197315343481	1.07184032504085	1.25406769369056	0	0.328354720217508	0.311818886924651	0.708855661527918	0.723203225865874	0	0.173095228376898	0.985210228926477	12.6969831457437
qns31079_181	1.66606619964611	0	1.35583809119363	0.804823774613958	0.638376091988088	1.28114382677734	0.59594565457711	0.363967498744467	3.1275371933934	1.30018600078769	1.62034428315746	0	0.323815614421267	0.486552289046129	0.868511186588159	1.24647848909576	0	0.118610123565042	0.99312826406252	15.6795861940306
qns31079_182	1.44573667922253	0.238646802475477	1.21967603290313	0.918562758206929	1.00402208432608	1.2514202649082	0.872991773077525	0.775098510233979	3.30061039190254	1.30859469721566	1.55405885025067	0	0.666663962787843	0.848780572556497	1.07117939288121	0.924062986542277	0.0217391304347826	0.0926849132717964	0.995426211232916	17.4001057594905
qns31079_184	0.617019483473939	0.141329661927748	0.657401628410181	0.0809454648094457	0.426605846428017	0.646853195674472	0.541937972372891	0.391087451144865	1.94858574418036	0.861507462993724	1.0936629110416	0	0.296600258026677	0.372558377374889	0.556163287487039	0.720415526108221	0	0.142047258784155	0.989748789893874	9.35267427145407
qns31079_185	1.11832583407272	0	0.890612797873486	0.315288847317275	0.603951004125825	0.94866164342136	0.576549227076302	0.361232305134792	3.94185088157036	1.31342704603467	1.54829539242829	0	0.221602313988408	0.395598689385019	0.737599839694804	0.994344840307356	0	0.13991966276977	0.9909422211967	13.9673406624307
qns31079_186	1.44320834204341	0	1.2873145927428	0.284867785600489	1.1278019521978	1.31763552442234	1.07004616822283	0.764685116594625	3.29881599605747	1.9651867107057	1.27085766673802	0	0.792175503564069	0.926410845253099	1.10247520295432	1.15475517740768	0.0326086956521739	0.088615539608181	0.996113209157567	17.8062365845046
qns31079_187	1.60639125635023	0.2322344555204	1.23187283082084	1.03702010096525	1.05746281482676	1.24891395860638	1.02647936369832	0.889738185461514	2.9459211749803	1.41681433418049	1.75777414099294	0	0.719504719806135	0.929092576066678	1.06718641039337	1.17002200010161	0.0108695652173914	0.0946306217488369	0.995306664643399	18.3364283227712
qns30996_727	1.25145316608802	0.0724013153568795	1.02849662868891	0.0716618517668385	0.877761488070679	0.962801721657547	0.905326753938239	0.731871288091353	1.57078565073675	0.872003702123674	1.2953017127205	0	0.643310343852225	0.800229584410927	0.862379438741151	0.976480366931847	0.0543478260869565	0.0749348295133968	0.998765857591733	12.9222650131755
qns31079_042	1.06324393066013	0	1.25215766292055	0.59095317020943	1.13104112113377	1.35892551427413	1.06439372765391	0.72635665249888	4.97232137159514	1.12493083868019	2.04939138110386	0	0.788375584289703	0.8462695148471	1.18862568125577	1.23439427397841	0	0.103759158585737	0.994444030813904	19.391380425101
qns31079_044	1.42882683923083	0	1.4097626977365	1.12686529527662	1.09385992782621	1.46102303871323	1.04574367868961	0.567865630904189	4.28219511895559	1.43830070292767	2.1526365032563	0	0.862006600360485	1.02385062915019	1.24413234381032	1.0732841526545	0	0.103746566384628	0.994415830596076	20.2103531594922
qns31079_045	0.997028795434922	0.0614207528632983	0.942907501804127	0.0702034728229874	0.489747465132407	0.890270165083369	0.59322482086321	0.445058272223047	3.57634400911983	0.844666954536359	1.61364550558414	0	0.41407815072049	0.456040934210196	0.769957002443893	0.913349251056026	0	0.165508030713826	0.986072836598106	13.0779430538983
qns31079_046	1.53523144904947	0.798968056051165	1.34760652911894	1.48052475700039	1.29337243980152	1.36937974974997	1.32571483096587	1.21658776277539	1.78096398664564	1.4859704066793	1.4172916551401	0.286909520373852	1.0100372543979	1.19589826434231	1.32542832678947	1.37904289894153	0.0543478260869565	0.0754369288146704	0.997616372179642	20.2489278878228
qns31079_047	0.640542946459989	0.140902767456592	0.885126472700365	0	0.805170050710397	0.888485629609452	0.648939261234082	0.397015394676007	3.92755931218253	1.55459550115604	1.50360598774498	0	0.429366925330017	0.541446185737336	0.830242885935017	0.873206993842856	0	0.1739380807293	0.985065016466496	14.0662063147757
qns31079_048	1.09472748759523	0	0.967159033509777	0	0.563485081419642	0.913975934873197	0.637543142666604	0.363278364917019	4.12208328391854	0.994037857211083	1.4992918773663	0	0.334862606281759	0.332539328313922	0.729161444426362	0.827134965860697	0	0.1843000728733	0.982917717646059	13.3792804083601
qns31079_049	0.764242595905561	0.183830043187505	1.17435865937233	0.211744337761016	0.658360540889256	1.02675196198353	0.769279938555477	0.555969181385376	3.39098043120627	1.50679401155485	1.97511652500544	0	0.519909084227282	0.583190297818316	0.89786959077898	0.942930696541008	0	0.177157690612011	0.984906367970372	15.1613278961722
qns31079_050	0.556053715438846	0.101533398716288	1.04987753972658	0.276238138586691	0.659519805598024	0.977826106964353	0.625705135645275	0.457701113182587	3.690199924294	1.0171966457461	1.33150291775745	0	0.437991826765726	0.505819604135728	0.869282012914122	1.03528375444608	0	0.207185673183377	0.980183739849587	13.5917316399179
qns31079_051	0.525023501076298	0	0.905737225189508	0	0.867939589657014	0.862228108117531	0.633037610986181	0.433303011882907	4.16897084317516	0.316110815817228	1.16440623041983	0	0.548680277445369	0.509297106888724	0.813609162207133	0.968748893089922	0	0.199444998631198	0.981033225662544	12.7170923759528
qns31079_052	1.50236899258979	0.595339056123561	1.33527219230464	0.39409608798026	1.24638784780885	1.34756433888725	1.18013874068933	1.01408477734366	2.01542802552206	1.86835951196354	1.98473764114304	0	0.833869872748945	1.01951261462288	1.19670384808204	1.20280234044404	0.293478260869565	0.0251745014441578	1.00112968888163	18.7366658882539
qns31079_053	0.865106665333186	0.00953375722821166	1.05874158304861	0.247701231823992	0.495565982442279	1.00664733392204	0.722409814053386	0.356966450112493	4.24092532872016	1.65150936314507	1.86188016904794	0	0.282185240606825	0.436903051215007	0.821545453550433	0.928791393196073	0	0.166832576835325	0.986015554893202	14.9864128174457
qns31079_054	0.908492657642342	0	0.909636251268721	0.243302017361872	0.536241382790374	0.935951317286302	0.76911317086441	0.333105289082715	5.01789333893604	1.0684166814772	1.68180648700144	0	0.3347052118087	0.374553101799186	0.795140344296963	0.574303046395132	0	0.232028840566857	0.975037604108793	14.4826602980114
qns31079_055	0.924052022796658	0	1.23510257233184	0	0.628610704825512	1.00029016824792	0.701573524674723	0.452771738198282	4.28791176622699	1.01203453563012	1.89717071960129	0	0.447989873273155	0.487507408579268	0.85725087600063	0.643118699770794	0	0.145540643415472	0.989285669151668	14.5753846101572
qns31079_056	0.017314442713908	0	0.901936468447509	0	0.303690463460486	0.789039912120002	0.585778540147539	0.234684038675072	6.18973996657213	0.11871128548113	2.00755558553433	0	0.365674684405308	0.249659800869328	0.721250022145983	0.636293542631094	0	0.205735516418057	0.979603957684285	13.1213287532038
qns31079_057	0.385565644044895	0	0.861832641497439	0	0.287239619438195	0.665613260954896	0.455254640702754	0.183921657504748	5.25195460920668	0.0278190087514248	1.92506033554356	0	0.245737208584662	0.134607174349465	0.738982445229335	0.390044548019054	0	0.237848516048078	0.971806915711528	11.5536327938271
qns31079_058	0	0	1.15575227922991	0	0.378847740933163	0.777969162603941	0.574932843805843	0.117375171496542	7.64160825594294	0	2.24032295415152	0	0.278485603397569	0.192222937182422	0.799035501099545	0.378665624024603	0	0.288748880232212	0.959015601629361	14.535218073868
qns31079_059	0.596775117382488	0.234595841617457	0.983414155928271	0	0.78506006440095	0.9368750217273	0.860661847362197	0.782584105598771	3.49127649570274	0.774538008468568	1.64558282474182	0	0.59481116719424	0.670775786712461	0.926944744242243	0.89126018063885	0	0.148028569083126	0.989276933352433	14.1751553617184
qns31079_061	1.30714404123212	0.237278158519278	1.08305463768437	0.307520739134006	0.715883724138777	1.04076405956954	0.697133474640345	0.560135717111944	3.5472708961368	1.24520190030688	1.18517814203225	0	0.602839445221939	0.642168223389915	0.915262699147684	1.0612016769641	0.130434782608696	0.0454251220050073	1.00097660997986	15.14803753523
qns31079_062	0.737426893598147	0	1.07434708083948	0	0.49703613770958	0.77040375292218	0.643131066009329	0.345037396843762	4.59873421043985	0.248028568754837	1.99203541575143	0	0.392588063322435	0.406810390490393	0.757639272488445	0.341204808719404	0	0.203089087771522	0.979062565816995	12.8044230578893
qns31079_063	0.827288826675754	0.171837027977361	1.01493765180182	0.26400931063045	0.677299371743622	0.994264115578146	0.775046076799764	0.572403432233138	4.61303524961296	0.451327449870938	1.63149628704294	0	0.498199391591649	0.567327132529909	0.907929028157077	1.1999312820086	0	0.19987996345157	0.981349389373275	15.1663316342541
qns31079_064	0.254984559110087	0	0.878394708401787	0	0.38395231880935	0.838512648601091	0.5131312747562	0.240151038982321	5.41149505664841	0.474191449283288	1.80516773621712	0	0.294355830245328	0.260892403128403	0.761082019693021	1.0004420215711	0	0.197269852226584	0.981053804054237	13.1167530654475
qns31079_066	1.88491634712462	0	1.25288043450845	0.0493004964413163	0.550071483493501	1.07133134013904	0.411340054964962	0.262576958239801	3.8698339903664	1.05349162836733	1.86830565649925	0	0.196035963633624	0.503674978602397	0.779896069772016	1.57198530720955	0.0326086956521739	0.0847270580518489	0.999680106411845	15.3256407093623
qns31079_067	1.16920332072843	0.0590752337068785	1.07604101171998	0.37659396148639	0.691702046297115	1.09678025617416	0.848803762333016	0.540713742324333	3.9736415624182	1.25353757386741	2.13223786326566	0	0.422668996631965	0.604878077107657	0.946101509976264	1.02329453654029	0	0.1810626464713	0.984178675766176	16.2152734545778
qns31079_068	0.666041828269227	0.0939088586654283	1.02121347284643	0	0.623759530996375	0.949420014395608	0.838145791480109	0.516149665400211	4.19106333236693	0.501722505539297	1.57082293814265	0	0.497181577005728	0.55950487075584	0.786400565010007	1.00934006748616	0	0.169486810619793	0.985476428879971	13.82467501836
qns31079_069	1.23305510651289	0	1.18096376710457	0.218761111234812	0.615025789933416	1.17442858406745	0.839826125166896	0.403760023966918	4.04029623635714	1.1129137391582	1.94730995850277	0	0.334086366176215	0.512392332659715	0.831245037003681	1.65397084630576	0	0.127096884841687	0.992036511730015	16.0980350241504
qns31079_070	0.799209757360915	0	1.29209714942648	0	0.430908554743379	1.07543236647246	0.738060760954295	0.336965585540098	4.17501786758766	2.54873214559319	1.97740272389895	0	0.234255324481683	0.459476949062334	0.597743887950413	0.994518006416659	0	0.139879970653277	0.991150104881883	15.6598210794885
qns31079_071	0.589281904129333	0	0.980695008982665	0	0.538326164459741	0.902315075889434	0.604616004535521	0.42490650798881	5.44527632689826	0.14065920317565	1.89649474010165	0	0.459230582386308	0.400570563884652	0.816175130020614	1.0015284431174	0	0.242052208583363	0.971843824733672	14.20007565557
qns31079_072	0.524018418338461	0	1.14988312283771	0	0.508628490646404	1.04358664820701	0.57899255201046	0.309375830381153	5.53701920600396	1.58431111261877	1.33341703001331	0	0.313517560708677	0.245356814165419	0.755876384445425	0.743804525077589	0	0.235727657570413	0.972340325960853	14.6277876954544
qns31079_073	1.17656868650424	0	1.19001053122889	0.533872281681226	0.843083514747117	1.26006471151486	0.861682459561451	0.558977970965868	4.6744856979223	0.726610215854195	1.90900828666466	0	0.536675581207756	0.690110919497242	0.964358826002268	1.2788723359256	0	0.136630068314847	0.990314834640805	17.2043820192777
qns31079_074	1.0332308429741	0	1.00374503974581	0.639081898811886	0.548319109544502	1.06486364087555	0.603471048142358	0.278632716448641	4.9293146640369	0.83549242763936	1.79747391822536	0	0.304376160683378	0.424842101799855	0.731930712696344	1.28086621015508	0	0.160929255187103	0.987690042151386	15.4756404917791
qns31079_075	1.25250659534336	0	1.15815028959004	0	0.563992146129322	0.933143159098461	0.478680816571308	0.11185637330377	4.51733945229847	1.43548094618041	2.04914191191271	0	0.0938772204402937	0.237251712617883	0.815332825151876	0.745428949414556	0	0.148938608741388	0.990264485120108	14.3921823980524
qns31079_076	1.07875572077115	0.436297489991413	1.05574486409777	0.525069034921351	0.948229276069184	1.0102193972356	0.873441168651288	0.716325184595983	3.46174320698203	0.782743457495458	1.25034076355259	0	0.524779591726431	0.76565477862997	0.998657738571679	0.884208894249764	0	0.125545813411619	0.992203587420419	15.3122105675417
qns31079_077	1.41509842099518	0	1.46729794629555	1.36307301810393	1.27429084637595	1.55830680952883	1.36492690214354	0.791847325204564	4.20740752311823	1.72299996312597	2.30673891825456	0	0.919788806831028	1.10069531905041	1.32674386614524	1.31317019720109	0	0.109264480088251	0.993822714999868	22.1323858623741
qns31079_078	0.00803882385741705	0	0.833585601336198	0	0.305762283699945	0.798415000041579	0.42595733604687	0.193534155281167	6.16612055589493	0.484654235915415	1.7545160846783	0	0.194263394634668	0.115695692914021	0.640828154970178	1.56073831991762	0	0.21062923601898	0.981182896762677	13.4821096391883
qns31079_079	1.20516161759986	0	0.982847294966879	0	0.703478621511412	0.900724938833822	0.812595318435822	0.562068161896125	2.80490044446422	0.668078943414357	1.32045715301944	0	0.517695833069021	0.548527351048881	0.778761706814038	1.33189534014257	0	0.160475142830987	0.987877029532119	13.1371927252164
qns31079_080	1.29241797241863	0	1.28411380878407	0	0.434022227383113	0.935204944909904	0.134156814574387	0.100806646449923	5.18417826597114	0.763812611757558	1.51892203555532	0	0.305568336780265	0.29926522099895	0.769132262085127	1.14794973514667	0	0.169836456282987	0.985880646724932	14.169550882815
qns31079_081	1.40609359350342	1.03714738938856	1.25874720856543	1.13720146194619	1.25221398037768	1.26340323012218	1.1643556085026	1.07529950799067	2.10443116661612	1.17814435534236	1.29941986058642	0.084228610700761	1.16273118387639	1.1942478780211	1.2402689221551	1.27831684665175	0.0978260869565217	0.0604006504666019	0.998508773583221	19.1362508043467
qns31079_082	0.455249301227286	0	0.793635540067512	0	0.423373915148644	0.890276795642158	0.663850149830237	0.368994315999388	5.79373699647993	0.273932130403671	1.60849921248034	0	0.339871817616893	0.289298821560342	0.801869221565907	1.06325423777152	0	0.220117272216125	0.976846277771556	13.7658424557938
qns31079_083	1.0309385081151	0.694332390038065	1.18373368362585	0.0823450067286055	1.0507557817418	1.17344481455207	0.946033867676422	0.687317336584498	3.75721852190429	1.19308192582269	1.46865022729557	0	0.785336095346514	0.851615246380396	1.02465166400664	0.919645701980469	0.0760869565217391	0.0688443902079672	0.997925457281128	16.849100771799
qns31079_084	1.28188587145325	0	1.24021226844307	0	0.770025742900464	1.24540934392678	0.903751178554568	0.671412857945993	5.15078067557862	1.2053056019949	3.28926167790737	0	0.192972328646477	0.549536028962495	0.982882089340362	1.0197431802014	0	0.167136340260047	0.985930409586519	18.5031788458558
qns31079_085	0.174030025295283	0	0.781802280351476	0.151267947384098	0.294811587679206	0.877080580548136	0.398176722504956	0.281222209081371	6.60249204280246	0.327683737832891	2.37992452651489	0	0.218884724072435	0.248408652389947	0.562695684448748	0.864078042528239	0	0.228442983267485	0.976432075504131	14.1625587634341
qns31079_086	0.796761291844805	0.754469709438613	0.836425846267583	0.729350413172271	0.71853668400376	0.810331986081864	0.835506267302802	0.448062569863642	3.57080564397575	0.690186837092897	0.946963660072164	0	0.69666834803164	0.696173875792193	0.851885021602043	0.874270055653643	0.0108695652173914	0.0949451410506497	0.995701202518945	14.2563982101957
qns31079_087	1.29096141769262	0	1.51863977369402	0.32481243143178	0.800861902609232	1.41141405275936	1.08494143532618	0.741380684390043	5.5833067437515	0.377152844776086	2.02397962042799	0	0.59830048605763	0.636203417507895	1.13575512295309	1.4390813363889	0.0217391304347826	0.0914922711964525	0.997169624365421	18.9667912697663
qns31079_088	1.1147420825954	0.804620600883235	0.984674537876903	0.663414650470198	0.986877087681677	0.985862469291992	0.963611686646107	0.893471320235796	1.37130877990338	1.0235178352764	1.03900975671643	0.385865014577757	0.844369537352736	0.871312264010027	0.98132686867566	1.08902207797406	0.130434782608696	0.0473363312407006	0.998772484286716	15.0030065701678
qns31079_089	0.796834493982094	0	0.911185233364007	0	0.721780580584926	0.884560860405006	0.750272291506305	0.401911639861965	4.56142434806363	0.5527153842147	1.16689575238065	0	0.601450220414153	0.542755148853596	0.824202795934435	0.655303352155048	0	0.223423696252476	0.977294052341684	13.3712921017205
qns31079_090	0.888913099399688	0.0861403416372724	1.17958899332872	0.370516342033888	0.776585994547507	1.07601452320092	0.738077624996137	0.537777479369361	2.71322508577513	1.15251389475372	1.92485094379763	0	0.492602262251774	0.71237176201486	0.979999249145571	1.3607783931666	0	0.103971935366167	0.994767348884544	14.9899559894188
qns31079_092	1.2898188191935	0	0.975218708485846	0.575351580901834	0.717452054162679	1.14502008156427	0.551718118020211	0.352615097614609	4.28785512340762	0.969056794434425	2.10357599112188	0	0.24398568779604	0.439090388063171	0.790976662713845	1.03542170393891	0	0.143523636187851	0.989967915686387	15.4771568114188
qns31079_093	1.59925696273118	0.280420328914133	1.39874849205327	0.585276827921234	0.949999787859407	1.48809888258735	1.03320852262428	0.700881673974369	3.27556665012364	2.21173623978882	2.61644110251454	0	0.576459299181969	0.838026414493829	1.14243821207579	0.981813465770689	0	0.1535422062726	0.988580906659563	19.6783728626145
qns31079_094	0.770103727452528	0	0.866530768776596	0	0.707977190722012	0.843842287587261	0.806393321359099	0.489398528336556	3.65401685188541	0.467512354648379	1.11747090211919	0	0.587190445342418	0.555449981283539	0.80632783124607	1.022050629892	0	0.167789282543365	0.986350399594016	12.6942648206511
qns31079_188	1.047171229909	0	0.89777844127371	0.1616120437023	0.701586149454412	0.893464558844761	0.621892952582656	0.430421029820521	2.23144913603414	1.06878731043351	1.22806831047678	0	0.424223650825201	0.555735231532436	0.75263312351058	1.20869418776084	0.0869565217391305	0.0667689878398584	0.998672376019158	12.2235173561608
qns31079_190	0.554442518173447	0	0.742951130577067	0.0350521509199872	0.266631186649213	0.845177523092788	0.477181265570901	0.199968928552041	5.09514514736535	0.23182978053981	1.78150353071834	0	0.165903664464233	0.200973435991716	0.534146928476	0.956584568983323	0	0.196031297536122	0.982324406589423	12.0874917600742
qns31079_191	3.36763956209594	2.19338869983868	3.13286448990208	3.3958157467845	2.96768630648902	3.20353624911735	2.9322001095042	2.56369424529288	4.48552314251246	3.26356899444393	3.65215637947473	0	2.20046258342853	2.85953270305596	3.14871476078565	3.20119812626404	0.119565217391304	0.0490218934675966	0.99871771191033	46.5679820989899
qns31079_192	0.5493560370312	0	1.10330993880229	0	0.430602049646883	0.971260113202635	0.873963908196325	0.491350024052207	4.91080659869244	0.679026581273204	2.0007245091264	0	0.471573220324136	0.398733839959881	0.880385907746379	1.29204752810752	0	0.207913495725187	0.978554404524619	15.0531402561615
qns31079_194	0.990491312329754	0.0103106021209137	0.966008194720377	0.194349341497134	0.528461941958429	0.954778217033611	0.718203923391558	0.381896847659411	4.822511821338	0.615273108592576	1.79363489574473	0	0.402428690759774	0.451102686536376	0.833821188412352	0.87777445247476	0	0.148663251464461	0.989097054011877	14.5410472245698
qns31079_195	0.832949388396004	0.137076492333622	0.967152460519967	0.187797871669776	0.615583790450147	0.945029761839388	0.717637054626514	0.552455479764503	3.98885357539453	0.580275484587469	1.62503052320011	0	0.49520633767594	0.515866559251336	0.836482741712578	0.97276236355419	0	0.203900232180729	0.980836835525709	13.9701598849761
qns31079_196	0.70926533977736	0	0.926719474345648	0	0.423541061263473	0.844895395507771	0.567170738906173	0.288824111322997	5.38028579434818	0.797669229226076	1.37436765754195	0	0.328242389999036	0.312274592896803	0.72526903477677	0.964262003439184	0	0.213287309136454	0.978115657394963	13.6427868233514
qns31079_197	0.537714256046356	0	1.08220407671182	0	0.467815454279745	0.969395230489483	0.647579328532268	0.376417158066319	4.73596040889689	0.0602554668938679	2.59722555455061	0	0.387097858769473	0.437886677473707	0.803997600157133	1.19809678294049	0	0.119043887521794	0.995050684926505	14.3016458538082
qns31079_198	1.08798693876086	0.240150015826338	0.929438828815302	0	0.795189788504415	0.952738009084353	0.752055644373058	0.600086079423439	2.83639540409668	1.3724185587418	0.979315260328882	0	0.575095824838406	0.58785217206426	0.873725347703751	1.01837191885874	0	0.139882002956762	0.990509777751729	13.6008197914203
qns31079_199	0.895755213779132	0.0965647245549114	1.15354535603202	0.192389073817817	0.70274092537442	1.04920352809603	0.843861640999241	0.520633559413202	3.06648114672656	1.16683695616016	1.69292326079484	0	0.519400979344916	0.646827276793409	0.93931017175234	1.11436453815324	0	0.130327255689348	0.991543678454352	14.6008383517922
